,rank,rate,id,pokemon,form,type1,type2,category,terastal,item,ability,move_0,move_1,move_2,move_3
844,432,2006.48,0956-00,クエスパトラ,,エスパー,,一般,かくとう,アッキのみ,かそく,アシストパワー,めいそう,テラバースト,はねやすめ
845,432,2006.48,0131-00,ラプラス,,みず,こおり,一般,フェアリー,カゴのみ,ちょすい,みわくのボイス,ねむる,うたかたのアリア,ぜったいれいど
846,433,2006.432,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,マルチスケイル,テラバースト,じしん,りゅうのまい,アンコール
847,433,2006.432,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,おうごんのからだ,ゴールドラッシュ,シャドーボール,じこさいせい,トリック
848,433,2006.432,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,じきゅうりょく,イカサマ,ボディプレス,ひかりのかべ,ミラーコート
849,433,2006.432,0967-00,モトトカゲ,,ドラゴン,ノーマル,一般,ステラ,こだわりスカーフ,さいせいりょく,げきりん,とんぼがえり,オーバーヒート,しっぽきり
850,433,2006.432,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,こんじょう,からげんき,じしん,くさわけ,つるぎのまい
851,433,2006.432,0530-00,ドリュウズ,,じめん,はがね,一般,ステラ,きあいのタスキ,かたやぶり,じしん,アイアンヘッド,こうそくスピン,つるぎのまい
852,434,2006.301,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,へんげんじざい,トリックフラワー,とんぼがえり,はたきおとす,トリック
853,434,2006.301,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,マルチスケイル,テラバースト,りゅうのまい,アンコール,はねやすめ
854,434,2006.301,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,たべのこし,しんがん,ブラッドムーン,だいちのちから,つきのひかり,あくび
855,434,2006.301,0637-00,ウルガモス,,むし,ほのお,一般,いわ,あつぞこブーツ,ほのおのからだ,ほのおのまい,テラバースト,ちょうのまい,あさのひざし
856,434,2006.301,0227-00,エアームド,,はがね,ひこう,一般,ほのお,ゴツゴツメット,がんじょう,ステルスロック,まきびし,ふきとばし,はねやすめ
857,434,2006.301,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,おんみつマント,てんねん,フレアソング,みわくのボイス,なまける,あくび
858,451,2005.355,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ふゆう,まもる,みがわり,はたきおとす,どくどく
859,451,2005.355,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,てんねん,ねむる,ウェーブタックル,じわれ,のろい
860,451,2005.355,0242-00,ハピナス,,ノーマル,,一般,はがね,おんみつマント,しぜんかいふく,タマゴうみ,めいそう,ちきゅうなげ,シャドーボール
861,451,2005.355,0934-00,キョジオーン,,いわ,,一般,ゴースト,オボンのみ,きよめのしお,じこさいせい,みがわり,のろい,しおづけ
862,451,2005.355,0474-00,ポリゴンＺ,,ノーマル,,一般,ほのお,こだわりスカーフ,トレース,テラバースト,シャドーボール,れいとうビーム,トリック
863,451,2005.355,0758-00,エンニュート,,どく,ほのお,一般,ほのお,くろいヘドロ,ふしょく,かえんほうしゃ,みがわり,アンコール,どくどく
864,452,2005.279,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
865,452,2005.279,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,,,,,
866,452,2005.279,0113-00,ラッキー,,ノーマル,,一般,あく,しんかのきせき,,,,,
867,452,2005.279,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,,,,,
868,452,2005.279,0227-00,エアームド,,はがね,ひこう,一般,フェアリー,ゴツゴツメット,,,,,
869,452,2005.279,0911-00,ラウドボーン,,ほのお,ゴースト,一般,はがね,おんみつマント,,,,,
870,456,2005.127,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,フェアリー,きあいのタスキ,,,,,
871,456,2005.127,0914-00,ウェーニバル,,みず,かくとう,一般,あく,とつげきチョッキ,,,,,
872,456,2005.127,0812-00,ゴリランダー,,くさ,,一般,こおり,こだわりスカーフ,,,,,
873,456,2005.127,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,,,,,
874,456,2005.127,0630-00,バルジーナ,,あく,ひこう,一般,はがね,ゴツゴツメット,,,,,
875,456,2005.127,0038-00,キュウコン,,ほのお,,一般,くさ,こだわりメガネ,,,,,
876,457,2005.101,0748-00,ドヒドイデ,,どく,みず,一般,はがね,きあいのタスキ,さいせいりょく,まとわりつく,どくびし,トーチカ,じこさいせい
877,457,2005.101,0242-00,ハピナス,,ノーマル,,一般,かくとう,あつぞこブーツ,しぜんかいふく,テラバースト,シャドーボール,めいそう,タマゴうみ
878,457,2005.101,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,てんねん,じわれ,まもる,みがわり,ねむる
879,457,2005.101,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ふゆう,はたきおとす,なげつける,みがわり,まもる
880,457,2005.101,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,おうごんのからだ,シャドーボール,ゴールドラッシュ,わるだくみ,じこさいせい
881,457,2005.101,0706-00,ヌメルゴン,,ドラゴン,,一般,フェアリー,カゴのみ,そうしょく,りゅうのはどう,かえんほうしゃ,どくどく,ねむる
882,461,2004.747,0135-00,サンダース,,でんき,,一般,こおり,いのちのたま,,,,,
883,461,2004.747,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,たべのこし,,,,,
884,461,2004.747,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,,,,,
885,461,2004.747,0998-00,セグレイブ,,ドラゴン,こおり,一般,みず,いかさまダイス,,,,,
886,461,2004.747,0869-00,マホイップ,ミルキィバニラ,フェアリー,,一般,はがね,おんみつマント,,,,,
887,461,2004.747,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ,,,,,
888,463,2004.567,0968-00,ミミズズ,,はがね,,一般,ほのお,オボンのみ,,,,,
889,463,2004.567,0901-00,ガチグマ,,じめん,ノーマル,一般,みず,かえんだま,,,,,
890,463,2004.567,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,,,,,
891,463,2004.567,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,,,,,
892,463,2004.567,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,とつげきチョッキ,,,,,
893,463,2004.567,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ほのお,こだわりスカーフ,,,,,
894,464,2004.501,0186-00,ニョロトノ,,みず,,一般,ひこう,カゴのみ,ちょすい,まもる,うずしお,ほろびのうた,ねむる
895,464,2004.501,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,イバンのみ,てきおうりょく,ウェーブタックル,おはかまいり,アクアジェット,みがわり
896,464,2004.501,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,オボンのみ,じきゅうりょく,ステルスロック,でんじは,ラスターカノン,ドラゴンテール
897,464,2004.501,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,マルチスケイル,テラバースト,けたぐり,りゅうのまい,はねやすめ
898,464,2004.501,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,しんがん,ブラッドムーン,だいちのちから,しんくうは,あくび
899,464,2004.501,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,でんきだま,まけんき,なげつける,ステルスロック,ふんどのこぶし,いのちがけ
900,481,2003.74,0080-00,ヤドラン,,みず,エスパー,一般,ゴースト,イバンのみ,さいせいりょく,ねっとう,みがわり,のろい,なまける
901,481,2003.74,0199-01,ヤドキング,ガラルのすがた,どく,エスパー,一般,ひこう,シュカのみ,さいせいりょく,れいとうビーム,かえんほうしゃ,なまける,どくどく
902,481,2003.74,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,きよめのしお,じこさいせい,ボディプレス,てっぺき,しおづけ
903,481,2003.74,0242-00,ハピナス,,ノーマル,,一般,あく,でんきだま,しぜんかいふく,れいとうビーム,なげつける,タマゴうみ,めいそう
904,481,2003.74,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,きあいのタスキ,おうごんのからだ,シャドーボール,ゴールドラッシュ,じこさいせい,わるだくみ
905,481,2003.74,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,ラムのみ,しんがん,ブラッドムーン,しんくうは,ハイパーボイス,ちょうはつ
906,482,2003.696,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,ラムのみ,さめはだ,つるぎのまい,じしん,げきりん,スケイルショット
907,482,2003.696,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,とつげきチョッキ,げきりゅう,うたかたのアリア,ムーンフォース,エナジーボール,クイックターン
908,482,2003.696,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,マルチスケイル,スケイルショット,じしん,しんそく,けたぐり
909,482,2003.696,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,こだわりメガネ,じきゅうりょく,りゅうせいぐん,ラスターカノン,10まんボルト,はどうだん
910,482,2003.696,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,シュカのみ,おうごんのからだ,シャドーボール,ゴールドラッシュ,じこさいせい,わるだくみ
911,482,2003.696,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,きあいのタスキ,しんがん,ブラッドムーン,だいちのちから,ムーンフォース,しんくうは
912,488,2003.422,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,さいせいりょく,クイックターン,アクアジェット,ねっとう,ミラーコート
913,488,2003.422,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ふゆう,じしん,どくどく,みがわり,まもる
914,488,2003.422,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,てんねん,ゆきなだれ,じわれ,あくび,まもる
915,488,2003.422,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,へんげんじざい,トリックフラワー,はたきおとす,トリプルアクセル,とんぼがえり
916,488,2003.422,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ほのお,きあいのタスキ,おみとおし,ふんか,シャドーボール,かえんほうしゃ,のろい
917,488,2003.422,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,がんじょう,ラスターカノン,りゅうせいぐん,あくのはどう,はどうだん
918,491,2003.372,0904-00,ハリーマン,,あく,どく,一般,フェアリー,たべのこし,いかく,かみくだく,どくづき,ちょうはつ,まきびし
919,491,2003.372,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,マルチスケイル,スケイルショット,じしん,りゅうのまい,アンコール
920,491,2003.372,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,おうごんのからだ,ゴールドラッシュ,シャドーボール,じこさいせい,わるだくみ
921,491,2003.372,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,しんがん,ブラッドムーン,だいちのちから,ハイパーボイス,あくび
922,491,2003.372,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,のろいのおふだ,てきおうりょく,ウェーブタックル,おはかまいり,アクアジェット,こうそくいどう
923,491,2003.372,0858-00,ブリムオン,,エスパー,フェアリー,一般,ひこう,きあいのタスキ,マジックミラー,ミストバースト,サイコノイズ,マジカルフレイム,トリックルーム
924,493,2003.278,0186-00,ニョロトノ,,みず,,一般,じめん,しめったいわ,あめふらし,ウェザーボール,マッドショット,がむしゃら,アンコール
925,493,2003.278,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,こだわりハチマキ,すいすい,ウェーブタックル,アクアジェット,クイックターン,おはかまいり
926,493,2003.278,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,じきゅうりょく,エレクトロビーム,りゅうせいぐん,バークアウト,みがわり
